/* DATA DESCRIPTION:
Citation:	Buchmann, Nina; Temperton, Vicky (2015): Aboveground community and species-specific plant biomass from the Jena Experiment (Main Experiment, year 2003). PANGAEA, https://doi.org/10.1594/PANGAEA.846317, 
B2A18	0.03	1	0.485	2003-08-01	2003-08-01	3	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	8.300	166.000	118.800		26.000					0.000	0.000							0.000			0.800						11.000	0.000		0.000				0.000	0.000	0.000							0.000												0.000		0.000		0.000				81.000	
B2A18	0.03	1	0.485	2003-08-01	2003-08-01	4	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	14.300	196.000	85.100		19.000					0.100	0.000							0.000			0.000						20.500	0.000		0.000				0.000	0.000	0.000							0.000												14.500		0.000		0.000				31.000	
B2A18	0.03	1	0.485	2003-08-01	2003-08-01	mean	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	5.650	134.750	101.225	6.375																																																												
B2A19	0.03	1	0.485	2003-05-01	2003-05-01	1	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	5.000	209.000	151.000																								6.000				145.000																																	
B2A19	0.03	1	0.485	2003-05-01	2003-05-01	2	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	14.000	167.000																								10.000				157.000																																	
B2A19	0.03	1	0.485	2003-05-01	2003-05-01	3	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	220.000	159.600																								0.600				159.000																																	
B2A19	0.03	1	0.485	2003-05-01	2003-05-01	4	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	417.000	95.000																								4.000				91.000																																	
B2A19	0.03	1	0.485	2003-05-01	2003-05-01	mean	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	1.250	215.000	143.150	15.500																																																												
B2A19	0.03	1	0.485	2003-08-01	2003-08-01	1	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	29.000	43.700																								0.700				43.000																																	
B2A19	0.03	1	0.485	2003-08-01	2003-08-01	2	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	19.500	60.700																								20.000				40.700																																	
B2A19	0.03	1	0.485	2003-08-01	2003-08-01	3	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	15.000	84.200																								14.200				70.000																																	
B2A19	0.03	1	0.485	2003-08-01	2003-08-01	4	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	5.000	62.900																								13.900				49.000																																	
B2A19	0.03	1	0.485	2003-08-01	2003-08-01	mean	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	17.125	62.875	0.000																																																												
B2A20	0.03	1	0.485	2003-05-01	2003-05-01	1	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	37.000	524.000																							524.000																																	0.000					
B2A20	0.03	1	0.485	2003-05-01	2003-05-01	2	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	18.000	73.000																							73.000																																	0.000					
B2A20	0.03	1	0.485	2003-05-01	2003-05-01	3	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	4.000	42.000	680.000																							680.000																																	0.000					
B2A20	0.03	1	0.485	2003-05-01	2003-05-01	4	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	34.000	492.300																							492.000																																	0.300					
B2A20	0.03	1	0.485	2003-05-01	2003-05-01	mean	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	1.000	32.750	442.325	4.500																																																												
B2A20	0.03	1	0.485	2003-08-01	2003-08-01	1	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	192.500	112.700																							112.700																																	0.000					
B2A20	0.03	1	0.485	2003-08-01	2003-08-01	2	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	39.500	2.000																							2.000																																	0.000					
B2A20	0.03	1	0.485	2003-08-01	2003-08-01	3	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	159.500	83.500																							83.500																																	0.000					
B2A20	0.03	1	0.485	2003-08-01	2003-08-01	4	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	219.000	90.000																							90.000																																	0.000					
B2A20	0.03	1	0.485	2003-08-01	2003-08-01	mean	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	152.625	72.050	8.900																																																												
B2A21	0.03	1	0.485	2003-05-01	2003-05-01	1	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	3.000	8.000	805.400																						0.000		9.000													111.000		1.400									0.000			679.000		5.000	0.000							
B2A21	0.03	1	0.485	2003-05-01	2003-05-01	2	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	13.000	70.000	592.000																						2.000		34.000													267.000		12.000									0.000			264.000		13.000	0.000							
B2A21	0.03	1	0.485	2003-05-01	2003-05-01	3	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	37.000	716.000																						1.000		22.000													3.000		41.000									0.000			632.000		15.000	2.000							
B2A21	0.03	1	0.485	2003-05-01	2003-05-01	4	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	3.000	59.000	1217.000																						2.000		1.000													319.000		20.000									0.000			866.000		2.000	7.000							
B2A21	0.03	1	0.485	2003-05-01	2003-05-01	mean	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	4.750	43.500	832.600	4.250																																																												
B2A21	0.03	1	0.485	2003-08-01	2003-08-01	1	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	1.000	30.000																						0.000		3.400													0.000		6.600									0.000			0.000		20.000	0.000							
B2A21	0.03	1	0.485	2003-08-01	2003-08-01	2	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	49.000	91.100																						17.000		17.000													21.000		6.000									0.000			0.000		30.000	0.100							
B2A21	0.03	1	0.485	2003-08-01	2003-08-01	3	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	1.000	18.500	131.100																						0.000		5.000													1.000		40.000									0.000			85.000		0.000	0.100							
B2A21	0.03	1	0.485	2003-08-01	2003-08-01	4	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	19.700	179.300																						34.000		11.000													0.000		10.200									0.000			121.000		2.700	0.400							
B2A21	0.03	1	0.485	2003-08-01	2003-08-01	mean	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.250	22.050	107.875	2.125																																																												
B2A22	0.03	1	0.485	2003-05-01	2003-05-01	1	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	11.000	40.000	551.000								0.000		2.000				263.000		157.000	0.000													52.000		0.000			17.000												19.000	0.000		0.000	0.000		9.000					7.000		25.000	0.000
B2A22	0.03	1	0.485	2003-05-01	2003-05-01	2	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	0.000	613.600								0.000		38.000				252.000		157.000	10.000													12.000		0.000			8.000												15.000	0.000		9.000	11.000		2.600					89.000		6.000	4.000
B2A22	0.03	1	0.485	2003-05-01	2003-05-01	3	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	5.000	57.000	622.000								0.000		1.000				116.000		178.000	11.000													47.000		0.000			65.000												105.000	0.000		0.000	27.000		0.000					4.000		36.000	32.000
B2A22	0.03	1	0.485	2003-05-01	2003-05-01	4	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	114.000	721.700								0.000		49.700				290.000		72.000	44.000													28.000		0.000			19.000												61.000	0.000		3.000	54.000		5.000					74.000		15.000	7.000
B2A22	0.03	1	0.485	2003-05-01	2003-05-01	mean	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	4.000	52.750	627.075	3.250																																																												
B2A22	0.03	1	0.485	2003-08-01	2003-08-01	1	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	30.000	264.000								1.000		19.000				39.000		0.300	1.000													95.000		0.000			35.000												50.100	0.000		1.000	0.000		0.000					18.800		0.000	3.800
B2A22	0.03	1	0.485	2003-08-01	2003-08-01	2	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	4.000	26.000	389.200								0.000		0.000				16.000		0.000	16.000													49.000		0.000			24.500												34.000	0.000		1.000	208.000		17.000					0.000		1.700	22.000
B2A22	0.03	1	0.485	2003-08-01	2003-08-01	3	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	1.700	36.000	218.400								0.000		0.000				2.000		1.000	0.000													48.000		0.000			68.000												16.400	0.000		0.000	52.000		24.000					0.000		7.000	0.000
B2A22	0.03	1	0.485	2003-08-01	2003-08-01	4	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	8.500	60.300	396.100								0.000		0.000				73.000		0.000	1.000													18.000		0.000			40.500												106.500	0.000		0.000	122.000		9.000					0.000		21.100	5.000
B2A22	0.03	1	0.485	2003-08-01	2003-08-01	mean	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	3.550	38.075	316.925	15.300																																																												
B3A01	0.03	1	0.485	2003-05-01	2003-05-01	1	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	22.000	405.000																																							405.000																						
B3A01	0.03	1	0.485	2003-05-01	2003-05-01	2	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	19.000	310.000																																							310.000																						
B3A01	0.03	1	0.485	2003-05-01	2003-05-01	3	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	26.000	257.000																																							257.000																						
B3A01	0.03	1	0.485	2003-05-01	2003-05-01	4	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	50.000	288.000																																							288.000																						
B3A01	0.03	1	0.485	2003-05-01	2003-05-01	mean	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	29.250	315.000	0.625																																																												
B3A01	0.03	1	0.485	2003-08-01	2003-08-01	1	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	72.000	204.000																																							204.000																						
B3A01	0.03	1	0.485	2003-08-01	2003-08-01	2	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	49.000	209.000																																							209.000																						
B3A01	0.03	1	0.485	2003-08-01	2003-08-01	3	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	19.000	394.000																																							394.000																						
B3A01	0.03	1	0.485	2003-08-01	2003-08-01	4	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	41.000	131.000																																							131.000																						
B3A01	0.03	1	0.485	2003-08-01	2003-08-01	mean	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	45.250	234.500	10.450																																																												
B3A02	0.03	1	0.485	2003-05-01	2003-05-01	1	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	25.000	652.000										631.000																								21.000																											
B3A02	0.03	1	0.485	2003-05-01	2003-05-01	2	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	13.000	465.100										465.000																								0.100																											
B3A02	0.03	1	0.485	2003-05-01	2003-05-01	3	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	28.000	649.000										589.000																								60.000																											
B3A02	0.03	1	0.485	2003-05-01	2003-05-01	4	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	66.000	736.000										680.000																								56.000																											
B3A02	0.03	1	0.485	2003-05-01	2003-05-01	mean	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	33.000	625.525	0.000																																																												
B3A02	0.03	1	0.485	2003-08-01	2003-08-01	1	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	84.000	345.000										345.000																								0.000																											
B3A02	0.03	1	0.485	2003-08-01	2003-08-01	2	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	25.000	42.000										42.000																								0.000																											
B3A02	0.03	1	0.485	2003-08-01	2003-08-01	3	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	209.000	489.000										489.000																								0.000																											
B3A02	0.03	1	0.485	2003-08-01	2003-08-01	4	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	23.000	237.000										237.000																								0.000																											
B3A02	0.03	1	0.485	2003-08-01	2003-08-01	mean	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	85.250	278.250	0.350																																																												
B3A03	0.03	1	0.485	2003-05-01	2003-05-01	1	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	45.000	448.200														286.000										6.200																																		142.000			14.000
B3A03	0.03	1	0.485	2003-05-01	2003-05-01	2	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	23.000	503.400														333.000										4.500																																		165.000			0.900
B3A03	0.03	1	0.485	2003-05-01	2003-05-01	3	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	0.900	112.900														10.400										0.000																																		102.000			0.500
B3A03	0.03	1	0.485	2003-05-01	2003-05-01	4	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	8.100	475.400														368.000										8.500																																		93.000			5.900
B3A03	0.03	1	0.485	2003-05-01	2003-05-01	mean	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	19.250	384.975	24.300																																																												
B3A03	0.03	1	0.485	2003-08-01	2003-08-01	1	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	90.000	363.300														338.000										13.000																																		11.000			1.300
B3A03	0.03	1	0.485	2003-08-01	2003-08-01	2	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	66.000	302.000														250.000										0.000																																		37.000			15.000
B3A03	0.03	1	0.485	2003-08-01	2003-08-01	3	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	22.000	98.000														79.000										9.000																																		9.000			1.000
B3A03	0.03	1	0.485	2003-08-01	2003-08-01	4	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	30.000	113.500														26.000										24.500																																		54.000			9.000
B3A03	0.03	1	0.485	2003-08-01	2003-08-01	mean	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	52.000	219.200	10.000																																																												
B3A04	0.03	1	0.485	2003-05-01	2003-05-01	1	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	9.600	0.000	817.800		88.000		323.000				0.000	319.000		24.200	23.800				11.200	28.600																																												
B3A04	0.03	1	0.485	2003-05-01	2003-05-01	2	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	5.300	21.000	352.900		89.000		202.000				0.500	8.900		6.900	17.400				21.400	6.800																																												
B3A04	0.03	1	0.485	2003-05-01	2003-05-01	3	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	30.000	547.700		31.000		199.000				0.000	223.000		21.000	4.900				65.000	3.800																																												
B3A04	0.03	1	0.485	2003-05-01	2003-05-01	4	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	2.000	80.000	889.000		88.000		683.000				2.000	61.000		32.000	3.000				8.000	12.000																																												
B3A04	0.03	1	0.485	2003-05-01	2003-05-01	mean	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	4.225	32.750	651.850	2.500																																																												
B3A04	0.03	1	0.485	2003-08-01	2003-08-01	1	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	33.000	38.000	236.000		20.000		185.000				0.000	19.000		6.000	2.000				3.000	1.000																																												
B3A04	0.03	1	0.485	2003-08-01	2003-08-01	2	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	2.100	32.300	534.700		79.000		377.000				0.000	72.000		5.700	1.000				0.000	0.000																																												
B3A04	0.03	1	0.485	2003-08-01	2003-08-01	3	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.700	27.200	303.500		7.000		218.000				0.000	58.000		0.500	0.000				20.000	0.000																																												
B3A04	0.03	1	0.485	2003-08-01	2003-08-01	4	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	17.000	14.500	351.700		2.000		266.000				0.000	78.000		2.700	3.000				0.000	0.000																																												
B3A04	0.03	1	0.485	2003-08-01	2003-08-01	mean	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	13.200	28.000	356.475	5.750																																																												
B3A05	0.03	1	0.485	2003-05-01	2003-05-01	1	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.100	41.000	543.800			2.000			0.000										27.000															0.000												399.000								1.800		7.000					107.000			
B3A05	0.03	1	0.485	2003-05-01	2003-05-01	2	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	4.100	23.000	518.400			2.000			0.000										83.000															0.000												144.000								140.000		1.400					148.000			
B3A05	0.03	1	0.485	2003-05-01	2003-05-01	3	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	33.000	460.000			4.000			0.000										84.000															0.000												227.000								30.000		4.000					111.000			
B3A05	0.03	1	0.485	2003-05-01	2003-05-01	4	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	3.700	3.800	436.600			9.000			0.000										121.000															0.000												152.000								75.000		2.600					77.000			
B3A05	0.03	1	0.485	2003-05-01	2003-05-01	mean	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	1.975	25.200	489.700	0.375																																																												
B3A05	0.03	1	0.485	2003-08-01	2003-08-01	1	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	107.000	754.900			0.300			0.000										3.000															0.000												258.000								465.000		8.600					20.000			
B3A05	0.03	1	0.485	2003-08-01	2003-08-01	2	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	3.000	43.600	648.000			0.500			0.000										0.500															0.000												248.000								135.000		2.000					262.000			
B3A05	0.03	1	0.485	2003-08-01	2003-08-01	3	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	45.000	280.000			1.000			0.000										3.000															0.000												158.000								55.000		19.000					44.000			
B3A05	0.03	1	0.485	2003-08-01	2003-08-01	4	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	6.000	36.000	618.500			2.000			0.000										0.500															0.000												99.000								448.000		15.000					54.000			
B3A05	0.03	1	0.485	2003-08-01	2003-08-01	mean	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	2.250	57.900	575.350	44.250																																																												
B3A06	0.03	1	0.485	2003-05-01	2003-05-01	1	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	59.000	674.000											674.000																																																		
B3A06	0.03	1	0.485	2003-05-01	2003-05-01	2	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	55.000	656.000											656.000																																																		
B3A06	0.03	1	0.485	2003-05-01	2003-05-01	3	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	93.000	568.000											568.000																																																		
B3A06	0.03	1	0.485	2003-05-01	2003-05-01	4	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	0.000	852.000											852.000																																																		
B3A06	0.03	1	0.485	2003-05-01	2003-05-01	mean	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	51.750	687.500	6.000																																																												
B3A06	0.03	1	0.485	2003-08-01	2003-08-01	1	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	30.000	58.100											58.100																																																		
B3A06	0.03	1	0.485	2003-08-01	2003-08-01	2	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	26.200	26.700											26.700																																																		
B3A06	0.03	1	0.485	2003-08-01	2003-08-01	3	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	56.000	90.000											90.000																																																		
B3A06	0.03	1	0.485	2003-08-01	2003-08-01	4	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	84.000	51.000											51.000																																																		
B3A06	0.03	1	0.485	2003-08-01	2003-08-01	mean	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	49.050	56.450	0.950																																																												
B3A07	0.03	1	0.485	2003-05-01	2003-05-01	1	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	7.400	782.500							1.000					2.500													0.000		0.000														0.000		133.000								646.000			0.000							
B3A07	0.03	1	0.485	2003-05-01	2003-05-01	2	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	26.000	1004.100							0.000					1.100													0.000		0.000														0.000		561.000								442.000			0.000							
B3A07	0.03	1	0.485	2003-05-01	2003-05-01	3	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	1.400	19.900	590.500							0.000					25.000													0.000		0.500														0.000		106.000								459.000			0.000							
B3A07	0.03	1	0.485	2003-05-01	2003-05-01	4	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	11.400	926.200							0.200					0.000													0.000		0.000														0.000		509.000								417.000			0.000							
B3A07	0.03	1	0.485	2003-05-01	2003-05-01	mean	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.350	16.175	825.825	0.325																																																												
B3A07	0.03	1	0.485	2003-08-01	2003-08-01	1	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	53.000	308.100							2.000					0.100													0.000		1.000														0.000		80.000								225.000			0.000							
B3A07	0.03	1	0.485	2003-08-01	2003-08-01	2	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.200	63.400	415.510							0.010					2.000													0.000		0.500														0.000		155.000								258.000			0.000							
