/* DATA DESCRIPTION:
Citation:	Buchmann, Nina; Temperton, Vicky (2015): Aboveground community and species-specific plant biomass from the Jena Experiment (Main Experiment, year 2004). PANGAEA, https://doi.org/10.1594/PANGAEA.846319, 
B2A18	0.03	1	0.485	2004-08-01	2004-08-01	1	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	12.000	177.000		0.000																																																												
B2A18	0.03	1	0.485	2004-08-01	2004-08-01	2	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	32.000	70.700		0.000																																																												
B2A18	0.03	1	0.485	2004-08-01	2004-08-01	3	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	245.000		0.000																																																												
B2A18	0.03	1	0.485	2004-08-01	2004-08-01	4	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	34.000	258.000		2.800																																																												
B2A18	0.03	1	0.485	2004-08-01	2004-08-01	mean	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	19.500	187.675	15.875	0.700																																																												
B2A19	0.03	1	0.485	2004-05-01	2004-05-01	1	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	194.000	132.000		0.000																																		99.000				33.000																						
B2A19	0.03	1	0.485	2004-05-01	2004-05-01	2	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	173.500	137.000		0.000																																		107.000				30.000																						
B2A19	0.03	1	0.485	2004-05-01	2004-05-01	3	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	293.000	174.000		0.000																																		121.000				53.000																						
B2A19	0.03	1	0.485	2004-05-01	2004-05-01	4	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	193.000	111.900		0.000																																		110.000				1.900																						
B2A19	0.03	1	0.485	2004-05-01	2004-05-01	mean	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	213.375	138.725	4.325	0.000																																																												
B2A19	0.03	1	0.485	2004-08-01	2004-08-01	1	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	32.000	72.000		0.000																																																												
B2A19	0.03	1	0.485	2004-08-01	2004-08-01	2	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	22.000	68.000		0.000																																																												
B2A19	0.03	1	0.485	2004-08-01	2004-08-01	3	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	24.000	96.000		0.000																																																												
B2A19	0.03	1	0.485	2004-08-01	2004-08-01	4	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	14.000	73.200		0.000																																																												
B2A19	0.03	1	0.485	2004-08-01	2004-08-01	mean	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	23.000	77.300	0.350	0.000																																																												
B2A20	0.03	1	0.485	2004-05-01	2004-05-01	1	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	7.900	161.900		0.000						42.000																																	119.900																					
B2A20	0.03	1	0.485	2004-05-01	2004-05-01	2	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	7.400	145.000		0.000						0.000																																	145.000																					
B2A20	0.03	1	0.485	2004-05-01	2004-05-01	3	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	16.200	276.600		0.000						11.000																																	265.600																					
B2A20	0.03	1	0.485	2004-05-01	2004-05-01	4	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	3.400	96.900		0.000						3.900																																	93.000																					
B2A20	0.03	1	0.485	2004-05-01	2004-05-01	mean	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	8.725	170.100	105.825	0.000																																																												
B2A20	0.03	1	0.485	2004-08-01	2004-08-01	1	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	16.000	29.600		0.000																																																												
B2A20	0.03	1	0.485	2004-08-01	2004-08-01	2	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	82.000	72.000		0.000																																																												
B2A20	0.03	1	0.485	2004-08-01	2004-08-01	3	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	28.000	30.200		0.000																																																												
B2A20	0.03	1	0.485	2004-08-01	2004-08-01	4	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	17.500	37.610		0.000																																																												
B2A20	0.03	1	0.485	2004-08-01	2004-08-01	mean	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	35.875	42.352	13.925	0.000																																																												
B2A21	0.03	1	0.485	2004-05-01	2004-05-01	1	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	49.000	1016.000		0.000								622.000		0.000	0.000			0.000									266.000		23.000													50.000		55.000																				
B2A21	0.03	1	0.485	2004-05-01	2004-05-01	2	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	59.800	1076.300		0.000								815.000		0.900	1.900			0.000									213.000		35.600													9.900		0.000																				
B2A21	0.03	1	0.485	2004-05-01	2004-05-01	3	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	131.000	856.200		5.800								815.000		0.000	0.600			0.000									5.400		17.700													16.300		1.200																				
B2A21	0.03	1	0.485	2004-05-01	2004-05-01	4	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	48.000	676.500		3.700								597.000		0.000	2.200			0.000									68.000		4.000													5.300		0.000																				
B2A21	0.03	1	0.485	2004-05-01	2004-05-01	mean	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	71.950	906.250	69.175	2.375																																																												
B2A21	0.03	1	0.485	2004-08-01	2004-08-01	1	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	20.000	248.000		0.000																																																												
B2A21	0.03	1	0.485	2004-08-01	2004-08-01	2	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	20.000	153.400		0.000																																																												
B2A21	0.03	1	0.485	2004-08-01	2004-08-01	3	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	14.700	217.000		1.300																																																												
B2A21	0.03	1	0.485	2004-08-01	2004-08-01	4	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	6.100	245.000		0.000																																																												
B2A21	0.03	1	0.485	2004-08-01	2004-08-01	mean	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	15.200	215.850	46.650	0.325																																																												
B2A22	0.03	1	0.485	2004-05-01	2004-05-01	1	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	100.000	1271.500		1.400	24.000	4.400		34.000				0.000			4.400	0.000		0.000	34.400												73.000			0.000		60.000													87.600	1.800		947.900				0.000		0.000						
B2A22	0.03	1	0.485	2004-05-01	2004-05-01	2	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	79.000	739.400		15.000	0.000	15.000		0.000				1.600			0.000	0.000		0.000	1.100												144.000			0.000		40.100													0.000	7.600		368.000				162.000		0.000						
B2A22	0.03	1	0.485	2004-05-01	2004-05-01	3	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	46.700	504.000		31.500	7.400	2.000		2.900				0.000			14.300	0.000		0.000	95.300												269.200			0.000		21.400													27.400	21.400		19.700				21.800		1.200						
B2A22	0.03	1	0.485	2004-05-01	2004-05-01	4	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	52.000	906.800		17.300	22.100	28.000		41.000				439.300			14.800	0.000		0.000	197.600												5.000			0.000		103.000													4.500	10.500		41.000				0.000		0.000						
B2A22	0.03	1	0.485	2004-05-01	2004-05-01	mean	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	69.425	855.425	10.200	16.300																																																												
B2A22	0.03	1	0.485	2004-08-01	2004-08-01	1	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	36.000	416.000		0.000																																																												
B2A22	0.03	1	0.485	2004-08-01	2004-08-01	2	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	10.000	1011.300		0.700																																																												
B2A22	0.03	1	0.485	2004-08-01	2004-08-01	3	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	12.000	366.000		0.000																																																												
B2A22	0.03	1	0.485	2004-08-01	2004-08-01	4	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	2.000	262.000		0.000																																																												
B2A22	0.03	1	0.485	2004-08-01	2004-08-01	mean	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	15.000	513.825	8.700	0.175																																																												
B3A01	0.03	1	0.485	2004-05-01	2004-05-01	1	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	8.300	373.200		0.000																							373.200																																					
B3A01	0.03	1	0.485	2004-05-01	2004-05-01	2	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	11.500	195.000		0.000																							195.000																																					
B3A01	0.03	1	0.485	2004-05-01	2004-05-01	3	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	9.900	238.000		0.000																							238.000																																					
B3A01	0.03	1	0.485	2004-05-01	2004-05-01	4	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	7.900	428.000		0.000																							428.000																																					
B3A01	0.03	1	0.485	2004-05-01	2004-05-01	mean	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	9.400	308.550	2.860	0.000																																																												
B3A01	0.03	1	0.485	2004-08-01	2004-08-01	1	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	30.000	304.000		0.000																																																												
B3A01	0.03	1	0.485	2004-08-01	2004-08-01	2	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	28.000	268.000		0.000																																																												
B3A01	0.03	1	0.485	2004-08-01	2004-08-01	3	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	20.000	390.000		0.000																																																												
B3A01	0.03	1	0.485	2004-08-01	2004-08-01	4	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	36.000	342.000		0.000																																																												
B3A01	0.03	1	0.485	2004-08-01	2004-08-01	mean	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	28.500	326.000	3.155	0.000																																																												
B3A02	0.03	1	0.485	2004-05-01	2004-05-01	1	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	28.500	420.600		9.200																												2.600																								418.000								
B3A02	0.03	1	0.485	2004-05-01	2004-05-01	2	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	26.200	490.500		0.000																												17.500																								473.000								
B3A02	0.03	1	0.485	2004-05-01	2004-05-01	3	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	19.600	252.900		0.000																												5.900																								247.000								
B3A02	0.03	1	0.485	2004-05-01	2004-05-01	4	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	45.200	628.700		1.900																												4.700																								624.000								
B3A02	0.03	1	0.485	2004-05-01	2004-05-01	mean	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	29.875	448.175	13.300	2.775																																																												
B3A02	0.03	1	0.485	2004-08-01	2004-08-01	1	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	14.000	29.000		0.000																																																												
B3A02	0.03	1	0.485	2004-08-01	2004-08-01	2	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	7.500	64.000		0.000																																																												
B3A02	0.03	1	0.485	2004-08-01	2004-08-01	3	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	32.000	70.000		0.000																																																												
B3A02	0.03	1	0.485	2004-08-01	2004-08-01	4	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	64.000	304.000		0.000																																																												
B3A02	0.03	1	0.485	2004-08-01	2004-08-01	mean	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	29.375	116.750	15.925	0.000																																																												
B3A03	0.03	1	0.485	2004-05-01	2004-05-01	1	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	15.900	839.500		0.000	0.000			10.600																																		44.900										784.000												
B3A03	0.03	1	0.485	2004-05-01	2004-05-01	2	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	13.400	492.800		0.000	9.400			44.400																																		0.000										439.000												
B3A03	0.03	1	0.485	2004-05-01	2004-05-01	3	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	11.900	369.900		1.800	2.900			101.000																																		27.400										238.600												
B3A03	0.03	1	0.485	2004-05-01	2004-05-01	4	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	24.000	1051.600		0.000	14.100			21.500																																		0.000										1016.000												
B3A03	0.03	1	0.485	2004-05-01	2004-05-01	mean	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	16.300	688.450	0.000	0.450																																																												
B3A03	0.03	1	0.485	2004-08-01	2004-08-01	1	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	6.300	195.000		0.000																																																												
B3A03	0.03	1	0.485	2004-08-01	2004-08-01	2	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	218.500		0.000																																																												
B3A03	0.03	1	0.485	2004-08-01	2004-08-01	3	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	29.500	249.700		0.000																																																												
B3A03	0.03	1	0.485	2004-08-01	2004-08-01	4	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	50.700	404.000		0.000																																																												
B3A03	0.03	1	0.485	2004-08-01	2004-08-01	mean	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	21.625	266.800	3.550	0.000																																																												
B3A04	0.03	1	0.485	2004-05-01	2004-05-01	1	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	38.600	307.600		8.400																																													7.000	2.740				0.060	13.800		14.600	0.000				221.000		48.400
B3A04	0.03	1	0.485	2004-05-01	2004-05-01	2	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	50.000	439.000		6.800																																													13.300	2.400				0.000	15.200		76.000	0.000				288.100		44.000
B3A04	0.03	1	0.485	2004-05-01	2004-05-01	3	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	33.500	617.000		20.300																																													58.000	2.500				0.400	18.100		153.000	0.000				347.000		38.000
B3A04	0.03	1	0.485	2004-05-01	2004-05-01	4	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	100.000	826.200		6.400																																													27.100	1.500				0.000	6.500		0.100	0.000				735.000		56.000
B3A04	0.03	1	0.485	2004-05-01	2004-05-01	mean	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	55.525	547.450	1.775	10.475																																																												
B3A04	0.03	1	0.485	2004-08-01	2004-08-01	1	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	60.000	146.000		0.000																																																												
B3A04	0.03	1	0.485	2004-08-01	2004-08-01	2	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	40.000	131.000		0.000																																																												
B3A04	0.03	1	0.485	2004-08-01	2004-08-01	3	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	35.000	187.000		0.000																																																												
B3A04	0.03	1	0.485	2004-08-01	2004-08-01	4	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	20.000	223.000		0.000																																																												
B3A04	0.03	1	0.485	2004-08-01	2004-08-01	mean	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	38.750	171.750	2.150	0.000																																																												
B3A05	0.03	1	0.485	2004-05-01	2004-05-01	1	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	10.000	637.200		0.000				101.000				3.900			0.000								509.500												0.000															20.200										2.600			0.000	
B3A05	0.03	1	0.485	2004-05-01	2004-05-01	2	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	15.700	735.000		21.600				65.000				148.000			0.000								462.000												0.000															60.000										0.000			0.000	
B3A05	0.03	1	0.485	2004-05-01	2004-05-01	3	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	46.000	739.400		0.000				129.000				89.000			14.200								432.200												0.000															75.000										0.000			0.000	
B3A05	0.03	1	0.485	2004-05-01	2004-05-01	4	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	25.600	579.600		4.300				58.000				115.000			1.200								399.000												0.000															6.400										0.000			0.000	
B3A05	0.03	1	0.485	2004-05-01	2004-05-01	mean	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	24.325	672.800	3.550	6.475																																																												
B3A05	0.03	1	0.485	2004-08-01	2004-08-01	1	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	8.000	535.000		0.000																																																												
B3A05	0.03	1	0.485	2004-08-01	2004-08-01	2	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	14.000	182.000		0.000																																																												
B3A05	0.03	1	0.485	2004-08-01	2004-08-01	3	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	17.700	378.000		0.000																																																												
B3A05	0.03	1	0.485	2004-08-01	2004-08-01	4	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	20.000	495.000		0.000																																																												
B3A05	0.03	1	0.485	2004-08-01	2004-08-01	mean	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	14.925	397.500	1.150	0.000																																																												
B3A06	0.03	1	0.485	2004-05-01	2004-05-01	1	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	49.700	610.000		0.000																																																			610.000									
B3A06	0.03	1	0.485	2004-05-01	2004-05-01	2	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	54.400	474.400		0.000																																																			474.400									
B3A06	0.03	1	0.485	2004-05-01	2004-05-01	3	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	31.000	846.400		0.000																																																			846.400									
B3A06	0.03	1	0.485	2004-05-01	2004-05-01	4	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	640.000		0.000																																																			640.000									
B3A06	0.03	1	0.485	2004-05-01	2004-05-01	mean	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	33.775	642.700	12.550	0.000																																																												
B3A06	0.03	1	0.485	2004-08-01	2004-08-01	1	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	16.000	60.000		0.000																																																												
B3A06	0.03	1	0.485	2004-08-01	2004-08-01	2	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	19.200	92.000		0.000																																																												
B3A06	0.03	1	0.485	2004-08-01	2004-08-01	3	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	18.600	111.000		0.000																																																												
B3A06	0.03	1	0.485	2004-08-01	2004-08-01	4	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	32.000	111.000		0.000																																																												
B3A06	0.03	1	0.485	2004-08-01	2004-08-01	mean	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	21.450	93.500	22.425	0.000																																																												
B3A07	0.03	1	0.485	2004-05-01	2004-05-01	1	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	49.000	1228.500		0.000								1135.000		0.000									91.000		1.400														0.000		0.000													0.000					1.100					
B3A07	0.03	1	0.485	2004-05-01	2004-05-01	2	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	31.000	724.040		6.800								493.000		0.000									231.000		0.000														0.000		0.000													0.000					0.040					
B3A07	0.03	1	0.485	2004-05-01	2004-05-01	3	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	15.200	872.900		3.400								499.000		0.000									372.000		1.100														0.000		0.000													0.800					0.000					
B3A07	0.03	1	0.485	2004-05-01	2004-05-01	4	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	67.600	1277.300		0.000								1040.000		0.000									234.800		0.000														1.100		0.000													1.100					0.300					
B3A07	0.03	1	0.485	2004-05-01	2004-05-01	mean	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	40.700	1025.685	6.500	2.550																																																												
B3A07	0.03	1	0.485	2004-08-01	2004-08-01	1	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	12.000	400.000		0.000																																																												
B3A07	0.03	1	0.485	2004-08-01	2004-08-01	2	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	35.900	315.000		0.000																																																												
B3A07	0.03	1	0.485	2004-08-01	2004-08-01	3	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	18.000	180.200		0.000																																																												
B3A07	0.03	1	0.485	2004-08-01	2004-08-01	4	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	30.200	818.000		0.000																																																												
B3A07	0.03	1	0.485	2004-08-01	2004-08-01	mean	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	24.025	428.300	10.700	0.000																																																												
B3A08	0.03	1	0.485	2004-05-01	2004-05-01	1	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	13.800	306.400		0.000																																																				11.400	295.000							
B3A08	0.03	1	0.485	2004-05-01	2004-05-01	2	mown2	weededALL	AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	21.300	465.400		0.000																																																				7.100	458.300							
